MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,target
4.902471987794428,15,5.046782344844086,0.5,1642,5.216591992508453,39.883680136605406,-118.0196480618857,2.9919260545389523
5.722044413529411,11,7.891828045813488,0.994867501756676,1597,3.1592692547997787,33.64483225825311,-119.34199445614684,2.7698175566786123
4.621642325080004,8,6.206452268174097,1.7136170109701445,4964,3.5187598294076725,34.463991991907506,-122.44928540703958,2.2963614415879956
5.020414917641972,30,4.330268318550185,0.7807886594261846,4346,3.7004791729064515,32.995111896047156,-118.62767106301592,2.6853678950368383
5.636318806509372,49,6.428724402863001,0.8301050447501315,4209,5.312179877614252,41.35660075874523,-121.10576410584328,3.7758784350407275
1.8771195242598004,29,5.540647593862758,0.9788967886374363,4301,1.3090092040597388,38.672120321863396,-114.87498195172901,1.5488809792014964
3.9245918105568576,50,5.196238476806328,1.563264734015142,887,2.3171041979222733,38.81080507657488,-116.17357457779146,3.0441335073398736
3.6533292222729683,39,5.64403192577218,0.9921425801745883,1076,1.3444153877042628,41.61554271944287,-114.59931718192284,1.7365488870601102
3.3500198731619846,35,6.626874601172988,0.7930006384122938,1824,2.2447473053597284,36.30598803440844,-114.4428389391888,3.0048970742385657
4.004743947791969,37,2.323731124503353,1.2089224341497662,3410,2.535507262690551,37.16463484493399,-116.76401127991375,2.322316699735023
7.190894360221913,48,4.97358932840912,1.186594876531545,1640,1.947571785170627,33.79727379648952,-120.91867501982993,5.217323178531238
2.941503991752162,44,6.524006071896346,1.245995139787297,4055,3.500751728911049,36.98697700568355,-121.03326288401036,1.861884506995907
6.242901038264666,9,5.872340897534579,0.7813048027104452,3681,3.6030700441805066,38.873380998979364,-121.84962967627759,2.554081572196146
1.4708344110915514,30,3.810428515898069,0.9306545902580393,3560,2.990718036743762,33.93089342867761,-114.99991015172589,1.391613703093282
3.897206946025605,24,1.9483564442366768,1.4377004534592217,1402,3.387355697152631,32.424509104158254,-117.83174806506578,2.2022018382406454
4.79295551718901,45,8.05139000019373,1.222704214090999,2662,5.129312767648735,34.56545592402646,-119.85016203512613,2.06064948340618
5.555200196446701,11,5.219376925935559,1.3426013784577664,1469,3.4314986335524478,32.82557387082357,-120.88365810813474,2.5954786852247076
5.780207843627139,42,7.771074263123561,1.0837678024191684,3107,1.4004029785710044,40.051821203420296,-116.27535488451458,3.1478085355910923
5.928025023359865,25,6.69244412473407,1.4169130741881397,3707,2.047614715819519,40.79334791864576,-116.21214224333562,2.8384774741989536
3.872294869952812,48,4.30957966516471,1.187945276332501,2294,1.956438685275589,34.75474324632863,-117.19107738079637,2.393362768432127
3.667766773203779,41,1.7478493163745075,0.9429387058431582,3900,4.698485792131655,34.42559325466399,-122.58301097237955,1.3591000988074071
6.044356586262877,18,4.806775863708326,1.3236396363361524,1521,2.3947450855894674,38.62280933106437,-121.78894490077323,3.6223502949432738
4.1556522152130935,44,5.444136450246672,0.8374820017524572,3700,1.7639973332212027,39.85409691113736,-114.24096600318603,2.1229325220399797
2.2037646179917405,10,6.175990032366404,1.5630651445193218,1117,1.6280935332522224,38.953667283815534,-116.01012625379833,0.9162667809343379
2.4600830147937347,1,3.833682090031187,1.4024378781909375,2530,2.309936653762356,38.054817580209395,-120.99659723119088,0.3937637300525365
2.8449858851970995,26,5.767009874579034,1.0121880281159028,4372,2.2615835955523136,35.48265865410655,-121.79410362152807,1.7393733082145924
5.394889339296776,20,5.766462861369733,1.0445086364120817,3744,2.0830399003993945,38.6583270833669,-114.66869553939691,2.101430001515635
4.756366324927018,7,6.978929749392442,1.1397087719737629,2464,4.049424532771031,38.571463432520986,-120.56702981114174,2.6774493111611792
5.742873637321983,51,5.039789479603528,1.0481413359547898,2996,2.6484247965520584,34.12513511092407,-118.94623308212458,3.802283882150622
3.730945236594238,2,6.1641390944268375,1.4956998225650604,3247,2.9028118641315794,32.26783692999056,-114.98329979475056,1.285753988608498
4.785371443938086,31,5.932655423715146,0.9383707717219978,4301,3.896916682508058,38.52379553357762,-116.99859729145079,3.252411145557698
5.626062709141206,14,6.8133800096764165,0.6492384130502018,1584,3.987159405316132,35.23404833686262,-117.10449567286838,2.766562748865749
3.943176228503571,16,4.270134359473168,1.0224046479552649,3565,2.2658778793883965,32.27359069203643,-121.55204675716267,2.387844138440434
5.322195427603341,11,1.0,1.3257625135994047,4697,4.446498208618719,32.18375293436112,-116.26301446998744,2.2586496329336856
3.3085333060800277,20,5.144705484215585,1.4044013767676786,3104,2.971634592146113,33.42706294195237,-116.5619440019403,1.278583120164639
3.846503076182871,35,5.153550686324851,1.1341435995099318,3605,2.291476050813213,32.85545254893117,-119.59988962784486,2.1503752033339234
3.8128717908030074,17,3.7637217041768114,0.9098469762541687,3132,4.093485239684915,39.08215386958289,-119.76862700665743,1.9524580871022896
2.3474886379397284,37,3.2379089355432806,1.0867742455354679,4671,3.4706803146971,41.306763918576834,-118.54067821014151,0.9006126191347931
5.376550465414047,23,4.637948567262362,0.9034519975486142,1535,3.3524802384550747,33.365264379775,-114.87537087376222,2.134911559522042
3.6550757876350968,41,5.32768414313263,0.5,4704,2.565233615511147,38.813203256039856,-119.68808001376968,1.927654028597113
4.522489413709837,23,5.643141830976779,0.8443851793833383,2999,2.9981127934517926,37.24983794988495,-114.87427699507408,2.0063232847203274
5.365343986030636,19,2.0720416955549563,1.253117929670242,3097,2.123119991631812,39.0065389152975,-117.11854929484915,1.1897358894020944
5.303756116853899,26,2.8696900272921955,1.0188014670956291,4877,2.745431315640208,33.81609571371459,-122.19611513531628,3.459108969936807
5.6976931961510155,36,7.194333280895863,1.0074351244582134,412,2.4951669175238873,33.27005825632725,-118.71341849359132,3.1322534021375636
4.322726127883038,24,5.215587784706202,1.4320499969366187,4736,3.292598500339365,40.28950767988607,-122.93044912093681,2.8241410563983447
3.738063038320523,47,5.496349547389714,0.8108066696068591,4727,4.845576089831667,40.032433687808435,-116.66239379389052,2.5373352872501345
4.356507220368481,27,3.5001150555018974,0.8401360917102123,691,2.788573809129925,41.29965787128202,-123.28679332510166,2.1556372352882502
1.4627980188755463,16,5.493394498500969,1.199281909120617,3217,3.942165710055834,34.140031487026675,-122.46501251328402,1.2079264803197043
1.8951975496384428,2,4.936493528511648,0.8864468607539173,2029,3.1598621397387516,37.32455685022478,-118.39655736893837,0.4864504154226769
2.1191406977620755,21,4.572201773330556,0.8849510286255851,1181,4.376940466017544,35.80283156219602,-115.81695797288972,2.2126859912859405
2.704955710317333,3,3.307248744496805,1.5647707501565629,1213,5.043688957556109,40.57128510550329,-118.85533389470173,0.8323749631247506
5.219593608102186,2,4.19726930300238,0.7783873524600798,101,2.385524440900305,37.27741500414518,-115.21637479494707,2.1273788447785735
2.870137700351891,19,8.458026202033412,0.8802502704327289,3884,0.9508714649098908,33.683315000810886,-114.54074255573724,2.2992141511505064
3.8193074027290983,15,4.975794125445468,1.2316675182872499,1468,1.5045023897924918,34.98272686259572,-114.23029548092113,1.9108396193877084
6.838610936014918,46,6.684429428595964,1.0853288428679349,2844,4.182273812281236,37.97393098377245,-118.85717603789543,4.635609020563611
3.8587248520894333,38,5.205403301819004,0.6879604743448451,2126,3.3822376053730308,37.52376443470332,-117.8911644338339,1.9261131218409984
5.827528023240756,41,5.031825959277401,1.6352051446995208,4446,1.8270248149278097,39.547327016370346,-117.94302280487643,4.118193019367132
2.8194881759822215,28,4.545996048403369,0.8617198111705662,789,4.922967557145414,41.990983304469204,-115.51979741476629,1.222364167895384
4.1302123958382655,6,7.518447991404963,1.0263412972473767,729,2.6181571284120575,36.2389865821754,-120.07230913873353,2.5504143024896835
2.7899603011609537,44,6.059607844346662,1.2310469309874843,3660,2.5693264938328886,36.866275687573314,-118.40280347701164,1.523587235162004
3.8897404633789874,26,4.31558634217054,1.74870904164748,3143,2.648708082585724,37.55922562952547,-117.31742477952375,1.9146297833545112
6.012554647423312,22,4.908834975358428,0.977077792710198,2892,4.518501981579634,38.95583764593154,-119.86552834894805,3.6341522130282815
1.3908232382537724,31,7.113860516918557,0.8241766108307409,2474,2.081507708682523,34.58847418277808,-114.6853613439971,0.8154533573680947
5.281962558382543,9,1.2421923813150872,1.2493162745185629,2723,4.53695295046629,37.91295111872057,-119.8200780538791,3.0160825028916824
4.9279240841981,25,5.965753330323196,1.7264421456171184,2971,3.6756795792969386,34.47109277394017,-118.14542975837546,2.830886766624087
3.43053007974577,31,6.306402213234134,1.14078707416328,4674,4.638718483291872,36.28251529954125,-118.21901189233685,0.9054998568222025
1.8970958621007816,36,4.3753803616385625,1.0143590821392225,4100,3.9188024238834616,37.07202719002015,-117.83130352797718,0.9933721014372158
4.629833113884965,26,5.731891460601189,1.2173896375443565,4562,3.4222540689330065,36.5943698415648,-119.25481867297961,2.3748275482808374
3.5469131236851554,51,6.253464797446789,0.5,4240,3.835584499571508,37.63075154037662,-123.55823230467068,2.498205482863072
4.9188171804384675,51,3.6532802581612556,0.9154940546934887,1198,3.1123797348105717,35.159402095042864,-123.25471680805212,2.4811672264821487
4.539333861942197,5,6.762902804636918,0.5524069328597907,100,2.15388194231716,41.88178539905222,-116.69737905097477,2.2872060074959015
7.383202004377647,5,5.9460101800622125,0.9919978938279098,2792,3.7939554411523693,38.30134535063089,-123.09824280956441,2.862791742030395
4.069159870548557,27,5.270539489125838,0.9461043626320349,4287,2.913841110049608,33.76687860657385,-122.06712097546739,2.848037651398145
2.6577045132806427,43,5.657392582783311,0.5,2141,4.515648836217566,39.747335281934234,-120.55387427652299,1.120112545373647
4.8226961429213695,27,6.560788604322004,1.1537743650014067,4904,4.47314313659121,35.7610562346081,-120.61062427152139,1.559693542706015
4.895994031149177,12,8.974174692595746,1.2854318447547284,1352,3.7005906179526686,35.10314613630071,-120.33163523423937,2.277173816280628
6.946537635432786,29,6.4149196040079275,1.0419773826958512,3854,4.190031795239588,40.01178116191901,-119.84477444727493,3.29096290432817
6.003200242646241,49,6.715873733217453,0.6414794458927204,665,3.59177559427085,37.27724523395765,-122.6522234378975,3.4536075851504755
5.142367906469117,9,5.790290245994809,1.479569429966633,1062,3.6026682126542116,32.502262707772005,-123.16743243534073,2.3730927652280993
7.133945204195211,23,8.352476943748709,1.6691470818002818,4553,2.240401833080821,38.45883728026532,-116.67884328343031,4.170030024181846
2.360226502218868,33,3.3010097749386884,1.220057006131716,1554,3.3043698764744804,33.617457214050305,-122.36345008268962,0.9877427386574806
3.348447241050454,21,2.8938972902977507,0.9937558967654282,4741,3.534335457848833,38.74926260424786,-115.1783612032212,1.147130902744387
2.832163305470055,3,5.729549094478886,0.9976723444474853,583,3.441532334065638,37.52882972743154,-122.58395447323853,1.8991656345884398
3.7983423543196175,35,6.490213277285454,1.230001564412893,4517,3.3274998390816664,35.185691401000504,-118.5693046659942,2.9007382253651244
2.021964934398644,38,1.6380765977320806,1.1270000482979288,4946,3.253262458884095,40.892651332470535,-115.0034690929939,1.4183539183715808
5.643271704265928,34,5.494846558221361,1.2306587543463623,4952,5.497656699362551,34.36073854490606,-120.56330786446324,1.6480493958390412
4.099999145222208,34,5.229265362042542,1.2349834110465603,2130,3.1629575727567816,34.7901301450174,-115.58226869270025,2.3143770649791575
1.8525486698952158,34,6.616237282764984,0.8785451855887929,2325,3.892132075733166,34.69468679901968,-122.11693237700823,2.0999369776356085
2.671957653826425,17,6.143103311980791,0.8531406525892631,4522,3.038204013750139,37.22456273636135,-119.25436063860612,0.37774481941865257
5.064324925410352,1,2.787667217699494,1.0158837702102104,793,3.409900810904547,35.64078667544335,-122.17109982905055,2.239609366030352
6.008627822209887,51,3.8799141376663884,1.2402575710151584,3872,1.9883958827277735,35.45171392219156,-115.44202731009811,3.0355531366099218
8.094115605045216,11,4.2898154919445135,0.6321779339922033,554,2.3168939734645453,39.36151874699608,-119.41323410641795,5.062884014775087
9.744952438813193,43,6.608417703903082,1.0314017107160236,1837,2.433318757841781,41.881624689024925,-117.43795923896644,5.473545981077675
5.245936979896793,28,6.061969348022813,1.0892029599125812,3939,1.3433529402433575,36.713599992769986,-117.4484089727001,3.0516797591012432
2.7188313839426446,28,4.568912976967609,0.9539693630153966,1370,3.169930345183758,38.48338307033836,-118.6420313011019,2.2938898713968543
0.6623166946836432,2,5.716820853952441,1.520815687264278,526,1.9518047988274652,39.35928732332581,-115.99480340681112,-0.8701384484006679
4.981880632218904,51,3.9129901408500953,1.4696095651037722,2331,1.7330965807506804,38.90022604103377,-120.76377147938214,3.240491378125587
3.0367060284414134,27,8.57445805092103,1.2246678671888973,3298,5.609215212018205,39.80043460468893,-118.00715452520322,1.543219195021744
3.7523569316765664,43,6.361536100985561,1.6311207213775165,1739,4.412716841827388,39.14826766272327,-114.40962924711874,1.8091605391692678
3.3982257616923457,40,6.679265464664139,1.3635048424622278,3328,5.497368520255701,41.6480606311478,-116.36192379994547,1.9291776533216738
4.246576404450506,8,7.565216551578102,1.140233747573993,2827,2.959855510870045,41.08507066822158,-116.76372490708333,2.1278403644387844
6.418764415417758,49,7.0243647898271,0.9569205709444947,3494,2.685789662078912,38.09030034529655,-122.43767085008658,3.9317647728580125
4.78268742140162,31,5.547289466982328,0.9814250380291608,245,3.530098005778282,35.87107655768352,-123.27349152458186,3.269778627727521
4.214457293330361,10,5.222552552147691,1.2141540573060094,1008,3.5181220615100863,41.84868296547823,-120.56900756419975,3.0077562265910656
2.635823244913539,30,7.432426622767994,0.9884622345779058,3153,2.6557855642926973,35.664601872087516,-121.4845634864237,1.3831510575392527
1.4855706995321576,32,5.539802923430482,0.6449157724579102,2083,2.157338936925828,35.01275548978193,-118.38133583018664,1.224515569613862
3.6246457636680045,34,4.37647332323448,0.9857939711865646,4448,3.785327476568296,32.39923905119855,-117.97785502442512,0.4558104373570091
4.403191408527023,17,8.44994871385319,1.4082810830227122,1430,1.1720318372162235,41.67354907226169,-117.78098014160076,2.2294942665126927
7.68227384444379,48,4.09610817327053,0.5,1202,3.771550922453507,40.6226847730469,-117.13182421147144,4.498633832834776
4.734494138651194,13,2.89794238741996,1.5209154986367137,258,2.713374842633881,34.37613711067927,-123.1426294005286,2.645875003497426
6.268931119841504,26,6.989164538405222,1.272217069289497,1784,4.006527481075439,35.88346858130199,-119.5530040229445,4.697092126911399
3.601267922629526,43,4.403130414035982,1.0296746317877545,428,4.360630431404848,34.256271735811865,-114.53168687669465,2.1214795758821867
2.3671012204493556,4,6.152645026245011,1.1862963514392217,4569,3.760510954090511,41.880468854088,-118.64653040225903,0.6872833170004594
2.762789827981731,21,8.225816254283258,1.388331517899495,2558,1.6708977289779063,32.2676153945158,-117.57107357800848,1.6220354743001695
3.1945930838356444,25,3.4377303171926905,1.1100196665607833,3513,1.2674258814943886,32.21648717786104,-116.77381855294192,1.4118947849267975
8.331245518383296,40,5.438626939463108,1.3845943122261928,3069,1.1734573377353175,39.033683035078575,-116.59656616847172,3.829691017346702
3.021503977396105,41,7.7251138345477885,1.3552470956852432,166,2.4630872398245374,33.98196461565347,-115.0186256195826,2.480889881986189
6.009280566725421,41,6.522829635097121,1.1525481410870737,2915,1.2812805574368695,32.01921660226382,-116.0087228353408,2.6228367090490443
2.8747310794433525,19,5.230268689831031,0.7667863054368769,2111,2.980672800320536,38.111269411507216,-121.9988786527477,1.9330281014722008
6.176831423173639,26,9.084069315486406,1.0706730653581662,4072,1.95809997369452,36.664542074628066,-123.63692795262114,3.497781050732186
5.192911738990554,2,5.3570238364969605,0.5,694,2.342383116305931,35.71135688646481,-115.87475697462753,2.7095921642174337
4.2180517842154375,42,6.095311792792797,1.233711314326357,2238,3.0134592940448615,32.12258146268286,-119.34971688562418,2.8488770713404854
4.426627452956219,16,7.97403174386522,0.9740904513068978,1254,3.4903824888184873,32.833907575445544,-117.83686790363066,3.202612106982686
3.321382148227097,24,6.971295357079908,0.9154162144811809,1859,2.0586817721404636,40.45540597632448,-118.6425245966247,2.185811064126571
5.302929962667745,35,7.482579400333715,1.2966521431473712,3861,2.5022619114983295,41.40341287842856,-114.21273378029106,3.0364564885134846
3.6810297353865957,40,4.150690754775605,0.7188739013078655,558,3.437599038832006,35.356542124276054,-115.33298896674668,2.45741920621932
2.2939096252189533,5,7.342262173281416,1.1336343012943244,528,2.8635601734953013,40.2939459305088,-117.75154082192815,1.3117921494096605
2.199712366224685,40,5.754388136460956,0.9980587450114701,3946,2.8281983033625284,40.70594905127092,-121.92733694247846,2.2146587998834244
4.810658251899815,20,4.381331628334833,1.0458760366341011,1727,3.82922698140136,40.034390054044316,-117.84052348468505,1.8185304814526972
7.342364261538783,22,5.832916365159445,1.1852858634419963,349,1.932686985046481,41.24890236123504,-114.58427166086403,4.133424490548778
4.7879849044321885,7,5.785369432235349,1.6470309769679383,878,4.003519346518138,41.95769969670072,-122.6009959298838,2.3274126239359196
4.286451013002211,37,8.302132753784809,1.2195475511618818,535,5.7488252321251725,34.82178418287134,-117.76794845025051,3.0244342229285093
5.014487051284577,25,6.071943558442303,1.5074814164449004,3866,3.3448838883736545,32.065348736704856,-114.82563012080193,1.9860208893026023
6.850803135072285,6,4.32879280842383,1.5186427881609177,3975,2.4694327017875244,36.05518651622996,-123.52927864694091,4.064414544549431
4.894888502454942,8,3.9828585821992064,1.3309040151953664,2002,1.269227707994994,39.100724496888105,-120.05296031240293,2.662002419089087
3.760330984499273,37,5.428903823813076,0.5468284045772689,2611,2.409145914897659,35.41698868811872,-120.8128770910207,2.17836867339186
6.4913196781078,6,3.4804514038606453,1.0281026969979805,2462,3.4396313210679854,37.175379707242875,-120.80829755836159,3.0030965389684248
5.271761589230905,27,4.426966117771595,0.7728091589442541,2089,2.8633226957969407,35.42456002805705,-123.33834131239813,2.866148355272872
7.264360785592785,36,5.133712973003372,1.9590959024369015,765,2.937898014730999,36.04533718873774,-116.75741409888346,4.047269798651156
4.829821986999431,47,4.867171969128437,0.7988661490451854,735,2.870615396284098,36.733180821437664,-120.60333834009565,3.0564340986787255
2.2959557429030997,9,6.590361403554887,0.650826800475264,4547,2.406194713148725,40.703129995726385,-122.58045845602972,1.8768807505029348
2.037313441357803,16,4.39325857389167,0.5,1233,2.9324866550196607,40.142084411173585,-114.07500220803837,-0.09976141727421428
7.47167027801625,8,1.7950281330445743,0.789120698498674,4354,2.030825965560286,41.51588261114607,-116.38827586051832,2.8652894739608867
7.602598297409935,45,2.9713406360027053,1.136854197130312,3798,3.118802850711868,34.497682784200734,-120.89983575369472,3.803294984152044
4.176865416091319,31,5.473272796748213,1.4261744889794692,3965,3.187786319893201,36.632471435933084,-122.44228711212575,1.5238963893531712
3.810262821955222,51,4.619795094989865,0.7789482608025374,1208,4.67759870473855,38.8288248574291,-114.92195169799697,2.737553712673531
7.130599726035964,3,3.6449924020628544,1.4514426812031571,4174,2.0781091248613075,37.10456795353566,-115.96514167153563,3.4058420703029135
2.5073177723217217,37,8.437676993634039,1.0808926775501169,2713,3.88058116200557,36.09784101456998,-120.00789426775587,2.8472236557877038
2.8894913658795125,2,6.743125182079532,0.9543756126397035,4978,4.01651706653181,33.58212093209993,-115.604773611691,1.613431202650448
5.65798823044028,6,5.412359259785118,1.151851582140547,4680,2.6997230012733624,37.69897214536769,-116.70909389637886,2.7219614643874905
3.7897107788527387,23,5.849945863748803,1.52527160214361,2741,2.1996489551513285,41.426914306306585,-123.77233127472088,2.5101733695450017
4.490780639903872,19,5.102288483489524,1.115332462778236,2661,4.603721578077743,39.535394421029366,-117.552677269571,2.062833228944732
4.205802782655877,19,3.6192771329571305,0.7675215137058544,4353,1.4391864895207338,36.80822282753439,-115.96873596307935,1.6781186920142488
5.10763418783808,4,7.046080429586225,1.2272424758762677,2853,2.024469258816673,37.92969738045482,-117.42726016739773,2.5248121331233224
7.03346735036469,28,6.776995121663397,1.2224424876664408,4395,1.713473489977867,33.46029445472158,-118.00764710139312,3.810004580419384
4.663052832423142,18,2.5339993253919824,1.0429172387742944,4262,2.1893000391213144,38.88431602306127,-118.48004657645563,1.6419075079760828
5.659089827898344,51,5.839648753173632,1.4064633428105497,2451,2.7172185497484125,38.20782779985443,-121.89251355696086,3.8631777691393645
0.8096902181441594,41,6.005248338366344,0.5,4927,4.780012624808685,34.93146809316559,-117.69797110833049,0.9990293818667058
4.412306876525788,23,5.017403156716086,1.2071219233238473,965,2.494607810633517,41.75917935401838,-121.41899441027006,2.7475482612401008
2.9821855134728317,40,8.64589800794715,1.3353046359871459,2126,5.5240839529146,34.38685087605744,-121.51697629927776,1.7433482108065699
2.3061364912374693,30,8.483116999389166,0.6653550227405896,2882,4.080452665338079,35.6792362925898,-121.67775597811351,1.859953980056474
2.9193257395282486,26,4.933738052128696,0.6550218244002999,4171,2.395279023214521,36.868637019007885,-119.31111260109512,2.3146922166316175
3.898577806738538,47,5.165771184258857,1.3994385286742483,3946,2.4088351823407335,41.35239253108328,-119.38802853137953,2.9175339079656766
6.148624576240824,30,4.989594352886208,1.4523362376574298,524,3.235299676789705,35.534933651032574,-117.04416655074937,3.4483133323216713
2.1124931080687848,25,4.583001440429056,1.5079308632397754,3388,3.0915824916679386,37.7455049592102,-119.99135605563207,0.8392499414794344
4.555136686669951,29,4.11885923115933,0.8921031574326848,1217,1.6027662022042393,35.0581048570414,-119.06417124708089,2.3501179044711087
3.6284950199995585,40,6.260285667537887,1.1603200523268549,3613,2.1235137546528318,33.01611561450472,-121.44178472143123,2.1919469650048686
3.9101884301484704,38,8.442162155088342,1.1999806938590714,4203,1.1435615401634496,35.74392498285721,-116.3540585082507,2.2875952644577806
6.304964085548288,28,7.82512283484297,0.5878376995566363,1021,5.1102630690828565,40.19602245650677,-123.48470193383629,4.146264275742027
5.468607786607067,10,6.683765492360457,1.147178132416259,1827,3.167715227915791,35.868717942317524,-122.77174817402069,1.9136787449488377
